"id","tau_hat_log","trade_share","trade_share_normalized","trade_share_normalized_log","importer","exporter","distance","border","importer_is_OECD","exporter_is_OECD"
"IRN GRC",2.00875976386537,0.0002881008,0.000343397805168474,-7.97662100099344,"IRN","GRC",2472.031,"0",1,1
"IRN IND",2.37149706039398,0.00332627,0.00396470199804284,-5.5303245848427,"IRN","IND",2544.592,"0",1,0
"IRN IRL",2.02263783685127,0.0007221155,0.000860715686239453,-7.05774632149589,"IRN","IRL",4825.965,"0",1,1
"IRN ITA",1.814931137892,0.01592656,0.0189834451965563,-3.96418798506733,"IRN","ITA",3417.937,"0",1,1
"IRN JPN",1.70210946330777,0.0162327,0.0193483445792524,-3.9451484146259,"IRN","JPN",7672.881,"0",1,1
"IRN KEN",2.45914481562274,2.773186e-06,3.30546109460279e-06,-12.6199345801399,"IRN","KEN",4383.183,"0",1,0
"IRN KOR",1.42032018969644,0.02013624,0.0240011156523885,-3.72965496419842,"IRN","KOR",6562.448,"0",1,1
"IRN MUS",2.90705033917181,1.974509e-06,2.35348897637701e-06,-12.9596116600435,"IRN","MUS",6247.064,"0",1,0
"IRN NLD",2.17135730305706,0.004496422,0.00535944865793931,-5.22889417151487,"IRN","NLD",4071.167,"0",1,0
"IRN NOR",1.63978829629088,0.0002857269,0.000340568267556328,-7.98489496038149,"IRN","NOR",3959.594,"0",1,1
"IRN NZL",2.17034575699136,0.002220035,0.00264614033142981,-5.93465317938587,"IRN","NZL",15205.97,"0",1,1
"IRN PAK",2.36509904401279,0.001487315,0.00177278475656489,-6.33520365995635,"IRN","PAK",1994.771,"1",1,0
"IRN PHL",2.5333964627127,3.314512e-05,3.95068721088095e-05,-10.1390359237513,"IRN","PHL",7238.671,"0",1,0
"IRN PRT",2.55782387147714,8.432705e-05,0.000100512473017542,-9.20522872853883,"IRN","PRT",5280.981,"0",1,0
"IRN SWE",1.63230940371316,0.002743746,0.003270370489564,-5.72285200093003,"IRN","SWE",3566.229,"0",1,1
"IRN TUN",2.14257600411316,0.0006047099,0.000720775688313422,-7.23518258099394,"IRN","TUN",3672.809,"0",1,0
"IRN TUR",2.31551963373279,0.006435589,0.0076708122211614,-4.8703327733606,"IRN","TUR",2044.678,"1",1,1
"IRN USA",1.82575837885446,8.319559e-06,9.91638447574469e-06,-11.5213221712731,"IRN","USA",9865.231,"0",1,1
"ITA AUS",0.743739279143067,0.0006061794,0.000735977048197086,-7.21431162423647,"ITA","AUS",16333.25,"0",1,1
"ITA AUT",0.574263661786015,0.007335982,0.00890679290320152,-4.7209410458186,"ITA","AUT",767.4132,"1",1,1
"ITA BEL",0.655726774248492,0.01452901,0.0176400219027996,-4.03758498674895,"ITA","BEL",1174.904,"0",1,1
"ITA BEN",2.51000203414012,1.042137e-06,1.26528369831929e-06,-13.5802141934829,"ITA","BEN",4070.718,"0",1,0
"ITA BGD",2.22438680713994,0.0002826183,0.000343133702993666,-7.97739038210617,"ITA","BGD",7311.514,"0",1,0
"ITA CAN",0.692595463008052,0.001333307,0.00161880022679839,-6.42607000485979,"ITA","CAN",7089.198,"0",1,1
"ITA CMR",1.83573490725913,0.0001081229,0.000131274623955398,-8.93821906300055,"ITA","CMR",4234.211,"0",1,0
"ITA DNK",0.434935182783971,0.002467212,0.00299550167002777,-5.81064355892826,"ITA","DNK",1534.086,"0",1,1
"ITA EGY",1.99164110063031,0.0002296191,0.000278786094393296,-8.18506575695989,"ITA","EGY",2133.612,"0",1,0
"ITA ESP",0.747428821991434,0.01275743,0.0154891038428243,-4.16761848014405,"ITA","ESP",1366.76,"0",1,1
"ITA ETH",2.10362136227896,5.905597e-05,7.17012793226159e-05,-9.54300196780357,"ITA","ETH",4472.661,"0",1,0
"ITA FIN",0.327508017007994,0.001673325,0.00203162429171032,-6.19891966217309,"ITA","FIN",2203.158,"0",1,1
"ITA FRA",0.412423823307915,0.03766082,0.045724911035053,-3.0851120303593,"ITA","FRA",1109.901,"1",1,1
"ITA GBR",0.629072798380282,0.01962298,0.0238247338943396,-3.73703099868202,"ITA","GBR",1438.425,"0",1,1
"ITA GRC",0.693575157557625,0.002025516,0.00245922788988865,-6.007907844203,"ITA","GRC",1050.411,"0",1,1
"ITA IND",1.94067864746555,0.001331866,0.00161705067389961,-6.42715136065952,"ITA","IND",5922.222,"0",1,0
"ITA IRL",0.579577780026141,0.002905943,0.00352817557206495,-5.64697437675131,"ITA","IRL",1887.733,"0",1,1
"ITA IRN",1.23812143033898,0.0002508138,0.000304519091495182,-8.09677677493022,"ITA","IRN",3417.937,"0",1,1
"ITA JAM",1.16960777225009,6.330017e-07,7.6854265036017e-07,-14.0787697773162,"ITA","JAM",8637.783,"0",1,0
"ITA JPN",0.375344347434656,0.005536471,0.00672196314161908,-5.00237503294045,"ITA","JPN",9869.275,"0",1,1
"ITA KEN",2.11472935338079,3.463755e-05,4.20542859189524e-05,-10.0765492523884,"ITA","KEN",5392.694,"0",1,0
"ITA KOR",1.27408516540619,0.001554396,0.00188722972078787,-6.27264528137895,"ITA","KOR",8982.659,"0",1,1
"ITA LKA",2.12508235113072,8.384185e-05,0.00010179441478609,-9.19255531992969,"ITA","LKA",7635.494,"0",1,0
"ITA MLI",1.80254244232416,1.042137e-06,1.26528369831929e-06,-13.5802141934829,"ITA","MLI",3809.006,"0",1,0
"ITA MUS",2.57502554318547,0.0001011768,0.000122841196203677,-9.00461812453874,"ITA","MUS",8313.152,"0",1,0
"ITA MWI",1.90784732801675,1.744614e-07,2.118177988172e-07,-15.3675393713458,"ITA","MWI",6589.733,"0",1,0
"ITA NLD",0.908547065182829,0.01622059,0.0196938100308509,-3.92745090424495,"ITA","NLD",1297.695,"0",1,0
"ITA NOR",0.205440243184765,0.0008937151,0.00108508108528129,-6.82610056180393,"ITA","NOR",2010.678,"0",1,1
"ITA NPL",1.69408434865734,1.052636e-05,1.27803078776017e-05,-11.2676050187259,"ITA","NPL",6640.497,"0",1,0
"ITA NZL",1.12378264389451,0.0003125515,0.000379476323972031,-7.87671835050024,"ITA","NZL",18572.15,"0",1,1
"ITA PAK",2.14479174385016,0.0003685876,0.000447511106200653,-7.71180920223185,"ITA","PAK",5300.738,"0",1,0
"ITA PHL",2.06124538644427,0.000194543,0.000236199354328778,-8.35083438778317,"ITA","PHL",10397.98,"0",1,0
"ITA PRT",0.847893930893142,0.001337567,0.00162397239567335,-6.4228800351252,"ITA","PRT",1864.041,"0",1,0
"ITA RWA",2.25630213249062,3.307048e-06,4.01516683886994e-06,-12.4254316575385,"ITA","RWA",5188.542,"0",1,0
"ITA SEN",2.1180861531626,0.0001095093,0.000132957885675642,-8.92547812894174,"ITA","SEN",4179.284,"0",1,0
"ITA SLE",1.96050824568254,9.41783e-08,1.14344148346545e-07,-15.9840530909698,"ITA","SLE",4494.866,"0",1,0
"ITA SWE",0.602854911081121,0.004215586,0.0051182447650002,-5.2749437180426,"ITA","SWE",1980.122,"0",1,1
"ITA THA",2.08970497988747,0.0009386999,0.00113969821730151,-6.77699177328604,"ITA","THA",8838.563,"0",1,0
"ITA TUN",2.20012933159668,0.001414658,0.00171757044044782,-6.36684452134762,"ITA","TUN",595.3532,"0",1,0
"ITA TUR",1.3924347378902,0.001785219,0.00216747749924421,-6.13419123033499,"ITA","TUR",1373.27,"0",1,1
"ITA USA",0.570273113895624,0.01222481,0.0148424370385569,-4.21026483379867,"ITA","USA",6895.107,"0",1,1
"ITA ZMB",2.09335723265471,1.847284e-05,2.24283211455504e-05,-10.7051860608491,"ITA","ZMB",6585.451,"0",1,0
"ITA ZWE",2.0012819603341,0.0001066531,0.000129490104281123,-8.95190609456203,"ITA","ZWE",6915.104,"0",1,0
"JAM AUS",0.735508204695039,0.001013988,0.00237935093166536,-6.04092754628068,"JAM","AUS",14968.03,"0",0,1
"JAM AUT",0.747664566252942,0.0003089823,0.000725035526429411,-7.22928990233856,"JAM","AUT",8765.403,"0",0,1
"JAM BEL",1.19699020721905,0.00312702,0.00733763905523163,-4.91473814269825,"JAM","BEL",7861.621,"0",0,1
"JAM BGD",1.67745708716301,3.96767e-06,9.31024756805869e-06,-11.5843948754006,"JAM","BGD",15191.35,"0",0,0
"JAM CAN",0.582856193794277,0.02278162,0.0534577024302518,-2.92886454655646,"JAM","CAN",2868.783,"0",0,1
"JAM DNK",0.541540975476877,0.0006246601,0.00146578222908868,-6.52536623424046,"JAM","DNK",8336.377,"0",0,1
"JAM ESP",1.33146110827221,0.003962215,0.00929744725944337,-4.67801540473361,"JAM","ESP",7317.881,"0",0,1
"JAM ETH",2.14523930410061,4.959588e-06,1.16378106333372e-05,-11.3612512232716,"JAM","ETH",12350.82,"0",0,0
"JAM FIN",0.298138335085131,0.000722116,0.00169446519817834,-6.38038810523469,"JAM","FIN",8923.501,"0",0,1
"JAM FRA",0.98532772177206,0.01678126,0.0393776914672744,-3.23455582944799,"JAM","FRA",7734.696,"0",0,1
"JAM GBR",0.829170842440059,0.02817914,0.0661231326332546,-2.71623662915321,"JAM","GBR",7542.905,"0",0,1
"JAM GRC",1.18161077739201,2.033431e-05,4.77150217194604e-05,-9.9502642889037,"JAM","GRC",9679.559,"0",0,1
"JAM IND",1.57992101108833,0.000553986,0.00129994349561293,-6.6454344803724,"JAM","IND",14143.62,"0",0,0
"JAM IRL",0.754610565752537,0.001772061,0.00415819022643054,-5.4826753410905,"JAM","IRL",7135.895,"0",0,1
"JAM IRN",0.958063597196033,3.96767e-06,9.31024756805869e-06,-11.5843948754006,"JAM","IRN",11949.3,"0",0,1
"JAM ITA",1.12502599037736,0.003726386,0.00874406797796892,-4.73937975389648,"JAM","ITA",8637.783,"0",0,1
"JAM JPN",0.361834147789319,0.03775263,0.0885875921246776,-2.42376347491767,"JAM","JPN",12929.15,"0",0,1
"JAM KOR",1.00270332602027,0.003813179,0.00894773015682314,-4.71635539262356,"JAM","KOR",13375.87,"0",0,1
"JAM LKA",1.7643247147535,2.306208e-05,5.41158095896017e-05,-9.82438418578945,"JAM","LKA",16259.95,"0",0,0
"JAM MUS",2.26385241194768,3.37252e-05,7.91371160611374e-05,-9.44432856364726,"JAM","MUS",15235.08,"0",0,0
"JAM NLD",1.05169748721247,0.007460956,0.0175073399386524,-4.04513506092092,"JAM","NLD",7885.116,"0",0,0
"JAM NOR",0.451732775275481,0.001217083,0.00285591897533706,-5.85836160488726,"JAM","NOR",8158.664,"0",0,1
"JAM NZL",1.10198360369334,0.00335045,0.0078619237397269,-4.84572395188618,"JAM","NZL",12855.06,"0",0,1
"JAM PAK",1.53439470309055,0.0001465558,0.000343897244613311,-7.9751676527323,"JAM","PAK",13460.7,"0",0,0
"JAM PHL",1.66991572808422,3.446914e-05,8.08827918798878e-05,-9.42250946505593,"JAM","PHL",15916.57,"0",0,0
"JAM PRT",1.33054252724709,0.0001500275,0.000352043684836926,-7.95175528541616,"JAM","PRT",6860.766,"0",0,0
"JAM RWA",1.83539838355711,2.058229e-05,4.82969136590439e-05,-9.93814289874608,"JAM","RWA",11868.21,"0",0,0
"JAM SEN",2.19920380015089,3.471711e-06,8.14646603541943e-06,-11.7179263400358,"JAM","SEN",6325.09,"0",0,0
"JAM SLE",1.78172140418168,2.256612e-05,5.29520257104347e-05,-9.84612422960549,"JAM","SLE",6931.893,"0",0,0
"JAM SWE",0.508440080197361,0.001147897,0.0026935721097349,-5.91688704444229,"JAM","SWE",8576.107,"0",0,1
"JAM THA",1.72894734351025,0.001641624,0.00385211619254292,-5.55913262128963,"JAM","THA",16493.24,"0",0,0
"JAM TUN",1.91585909855244,6.695444e-06,1.57110448243108e-05,-11.0611466009502,"JAM","TUN",8572.69,"0",0,0
"JAM TUR",1.33036345104984,0.003877158,0.00909785865268011,-4.69971620604205,"JAM","TUR",9967.599,"0",0,1
"JAM USA",0.0237780487500242,0.3820437,0.896476125488547,-0.109283617090722,"JAM","USA",2549.896,"0",0,1
"JPN AUS",1.52908743284137,0.001824677,0.00197132803519416,-6.22904783381531,"JPN","AUS",7831.446,"0",1,1
"JPN AUT",1.46270291865053,0.0003475717,0.000375506369867158,-7.88723512320981,"JPN","AUT",9141.063,"0",1,1
"JPN BEL",1.27386315999584,0.0007581142,0.0008190445631412,-7.10737206394165,"JPN","BEL",9463.263,"0",1,1
"JPN BGD",2.37941677321876,5.247331e-05,5.66906400981841e-05,-9.77790143849082,"JPN","BGD",4903.568,"0",1,0
"JPN CAN",1.19870839486076,0.002192306,0.00236850372944054,-6.04549686100152,"JPN","CAN",10358.49,"0",1,1
"JPN CMR",2.79859931015773,5.754955e-06,6.21748623607402e-06,-11.9881448750109,"JPN","CMR",13083.03,"0",1,0
"JPN DNK",1.05504158917432,0.0006141659,0.000663527000630937,-7.31794101077594,"JPN","DNK",8702.536,"0",1,1
"JPN EGY",2.01829578983364,1.930213e-06,2.08534606442468e-06,-13.080575738345,"JPN","EGY",9577.598,"0",1,0
"JPN ESP",1.72375810138085,0.0004543794,0.000490898306842637,-7.61927356599434,"JPN","ESP",10777.42,"0",1,1
"JPN ETH",2.68914830491527,7.103093e-07,7.67397537618517e-07,-14.0802608678714,"JPN","ETH",10401.23,"0",1,0
"JPN FIN",0.676123770623711,0.0003862938,0.000417340602069126,-7.78160787802547,"JPN","FIN",7830.051,"0",1,1
"JPN FRA",1.28714027707348,0.002066911,0.00223303061339141,-6.1043955966832,"JPN","FRA",9725.629,"0",1,1
"JPN GBR",1.49610913779586,0.00244809,0.00264484533409391,-5.93514269020431,"JPN","GBR",9574.237,"0",1,1
"JPN GRC",1.46135265147225,1.87457e-05,2.02523098331043e-05,-10.8072417050844,"JPN","GRC",9517.985,"0",1,1
"JPN IND",2.14297190299161,0.0006169834,0.00066657094579995,-7.31336397869916,"JPN","IND",5847.71,"0",1,0
"JPN IRL",1.26515851117455,0.0005779238,0.000624372088400273,-7.37876407179512,"JPN","IRL",9599.005,"0",1,1
"JPN IRN",1.90633471895481,3.346334e-05,3.61528206324924e-05,-10.2277555866083,"JPN","IRN",7672.881,"0",1,1
"JPN ITA",1.42204377733944,0.002217485,0.00239570638974598,-6.03407714808004,"JPN","ITA",9869.275,"0",1,1
"JPN JAM",1.77644124060464,5.861632e-07,6.33273696856553e-07,-14.2723631277517,"JPN","JAM",12929.15,"0",1,0
"JPN KEN",2.57764157501307,1.329182e-06,1.43600962826596e-06,-13.4536423824401,"JPN","KEN",11265.97,"0",1,0
"JPN KOR",1.41709919256884,0.005174484,0.00559036222677419,-5.18671119484935,"JPN","KOR",1156.67,"0",1,1
"JPN LKA",2.68076861317599,8.178259e-05,8.83555349564827e-05,-9.33414171309656,"JPN","LKA",6861.33,"0",1,0
"JPN MLI",2.47075573093999,5.27807e-08,5.70227353264017e-08,-16.679815783262,"JPN","MLI",13672.71,"0",1,0
"JPN MUS",3.2432388318013,2.783996e-06,3.00774842049766e-06,-12.7143187921771,"JPN","MUS",10643.99,"0",1,0
"JPN MWI",2.61468966612399,4.832036e-09,5.22039135357516e-09,-19.0706934659129,"JPN","MWI",12345.96,"0",1,0
"JPN NLD",1.43435268847286,0.0005657151,0.000611182163507662,-7.40011550328049,"JPN","NLD",9303.377,"0",1,0
"JPN NOR",0.697166923745186,0.0003194775,0.000345154212150284,-7.97151924906401,"JPN","NOR",8417.135,"0",1,1
"JPN NPL",2.06344101021127,6.118101e-07,6.60981862732388e-07,-14.2295394366052,"JPN","NPL",5166.007,"0",1,0
"JPN NZL",1.66563063317969,0.000713642,0.00077099808990415,-7.16782466183054,"JPN","NZL",9575.732,"0",1,1
"JPN PAK",2.81300503246599,0.0001941758,0.000209781894711368,-8.46944216357453,"JPN","PAK",5980.15,"0",1,0
"JPN PHL",2.06347196487423,0.001160357,0.00125361600159031,-6.68172310249347,"JPN","PHL",2999.541,"0",1,0
"JPN PRT",1.62756031420917,5.854309e-05,6.32482541205348e-05,-9.668443033575,"JPN","PRT",11156.39,"0",1,0
"JPN RWA",2.44325780339288,3.345256e-08,3.61411742335848e-08,-17.1358330610654,"JPN","RWA",11914.25,"0",1,0
"JPN SEN",2.78629944177843,5.513353e-06,5.95646645232107e-06,-12.0310331298355,"JPN","SEN",13941.8,"0",1,0
"JPN SLE",2.62872153429837,1.080146e-06,1.16695836682483e-06,-13.661109880682,"JPN","SLE",14362.78,"0",1,0
"JPN SWE",0.93659998421618,0.0009724135,0.00105056730278909,-6.85842497234536,"JPN","SWE",8180.65,"0",1,1
"JPN THA",2.24236250160258,0.003129809,0.0033813547419642,-5.68947883855856,"JPN","THA",4612.997,"0",1,0
"JPN TUN",2.59443498751879,6.746266e-06,7.28846984900735e-06,-11.8292169312307,"JPN","TUN",10427.62,"0",1,0
"JPN TUR",2.2817968713976,4.57434e-05,4.94198407965359e-05,-9.91515857884696,"JPN","TUR",8958.844,"0",1,1
"JPN USA",0.955089838208949,0.0227109,0.0245361967485156,-3.70760583343336,"JPN","USA",10855.59,"0",1,1
"JPN ZMB",2.16897414870324,7.055368e-05,7.62241467230188e-05,-9.48183225934062,"JPN","ZMB",12938.26,"0",1,0
"JPN ZWE",2.58049312381242,2.790389e-05,3.01465523202047e-05,-10.409439992235,"JPN","ZWE",12826.9,"0",1,0
"KEN AUS",2.0845199495381,0.003182434,0.00672246835991184,-5.00229987642782,"KEN","AUS",12158.13,"0",0,1
"KEN AUT",2.11688519525478,0.002666146,0.00563187865888358,-5.17931220530104,"KEN","AUT",5854.16,"0",0,1
"KEN BEL",2.20466356786199,0.02396797,0.0506291473684344,-2.98322783358387,"KEN","BEL",6564.938,"0",0,1
"KEN BGD",1.69256411542097,0.0009977273,0.00210756616038864,-6.16222147575129,"KEN","BGD",6416.397,"0",0,0
"KEN CAN",1.78327294836805,0.004662405,0.00984871016762476,-4.62041477982177,"KEN","CAN",12195.27,"0",0,1
"KEN CMR",0.630548989273775,7.827415e-05,0.000165343726460311,-8.70748406022806,"KEN","CMR",2873.432,"0",0,0
"KEN DNK",1.73106078732769,0.004163541,0.00879492634810202,-4.73358027511966,"KEN","DNK",6710.183,"0",0,1
"KEN EGY",0.451357558043003,0.0004074545,0.000860693414020117,-7.05777219822598,"KEN","EGY",3537.399,"0",0,0
"KEN ESP",1.99738512232765,0.008107808,0.0171266655485204,-4.06711864125537,"KEN","ESP",6196.96,"0",0,1
"KEN ETH",0.714034657167852,5.093181e-06,1.07586671471597e-05,-11.4397988819851,"KEN","ETH",1171.28,"1",0,0
"KEN FIN",1.49049275497735,0.004209648,0.00889232125045363,-4.72256715550157,"KEN","FIN",6912.211,"0",0,1
"KEN FRA",2.16614417982291,0.04099903,0.0866049954098266,-2.44639778136115,"KEN","FRA",6491.402,"0",0,1
"KEN GBR",1.94911055214207,0.09904468,0.209218707290581,-1.56437512779424,"KEN","GBR",6827.827,"0",0,1
"KEN GRC",2.25416924774788,0.001711041,0.00361434643578214,-5.62284423203107,"KEN","GRC",4574.795,"0",0,1
"KEN IND",1.3303677497895,0.03635325,0.0767914033425249,-2.56666258073798,"KEN","IND",5439.083,"0",0,0
"KEN IRL",1.8462989148358,0.002231081,0.004712861737557,-5.3574599678687,"KEN","IRL",7266.432,"0",0,1
"KEN IRN",1.12833247419949,0.0004071864,0.000860127088444381,-7.0584304023738,"KEN","IRN",4383.183,"0",0,1
"KEN ITA",2.10015218902879,0.02634971,0.0556602561963115,-2.88848892001479,"KEN","ITA",5392.694,"0",0,1
"KEN JPN",1.83453259910271,0.05885894,0.124331678786724,-2.08480245544036,"KEN","JPN",11265.97,"0",0,1
"KEN KOR",1.66600593875801,0.02191569,0.0462939789515309,-3.07274337058983,"KEN","KOR",10118.59,"0",0,1
"KEN LKA",1.53845247826041,0.001018904,0.0021522991212976,-6.14121864945627,"KEN","LKA",4865.705,"0",0,0
"KEN MLI",0.781627891972759,1.340311e-06,2.83122864132981e-06,-12.7747997916447,"KEN","MLI",5187.163,"0",0,0
"KEN MUS",0.854617021222544,0.000806599,0.00170383305879604,-6.37487482556452,"KEN","MUS",3077.555,"0",0,0
"KEN MWI",1.33126189084092,6.969616e-06,1.47223864000747e-05,-11.1261413382332,"KEN","MWI",1450.175,"0",0,0
"KEN NLD",2.18497404992631,0.0260543,0.0550362418795334,-2.89976336749321,"KEN","NLD",6674.031,"0",0,0
"KEN NOR",1.55362478808225,0.0004675004,0.000987532387866057,-6.92030126388779,"KEN","NOR",7177.35,"0",0,1
"KEN NZL",2.10965696433627,7.559353e-05,0.000159681273402385,-8.74233077071858,"KEN","NZL",13473.06,"0",0,1
"KEN PAK",1.47012838607128,0.003276792,0.00692178707932741,-4.97308129423523,"KEN","PAK",5435.79,"0",0,0
"KEN PHL",1.95438123410188,4.423026e-05,9.34305388267829e-05,-9.27829229800508,"KEN","PHL",9421.542,"0",0,0
"KEN PRT",2.2713253838703,0.0008111561,0.0017134593261634,-6.36924095421562,"KEN","PRT",6469.349,"0",0,0
"KEN RWA",0.603534912164429,2.492978e-05,5.26608430118466e-05,-9.85163839544379,"KEN","RWA",756.2913,"0",0,0
"KEN SEN",0.755236612195475,5.093181e-05,0.000107586671471597,-9.13721378899105,"KEN","SEN",6233.92,"0",0,0
"KEN SWE",1.8073144224418,0.005314064,0.0112252530932445,-4.48958929832564,"KEN","SWE",6942.959,"0",0,1
"KEN THA",1.57575517951823,0.00339742,0.00717659767817076,-4.9369298692086,"KEN","THA",7214.256,"0",0,0
"KEN TUN",0.892605803975639,1.233086e-05,2.60473009653939e-05,-10.5555964049065,"KEN","TUN",5054.753,"0",0,0
"KEN TUR",2.13906312935672,0.001366045,0.00288558829207951,-5.84802648574403,"KEN","TUR",4776.933,"0",0,1
"KEN USA",1.97340156875865,0.0275466,0.0581885270592092,-2.84406707324418,"KEN","USA",11853.13,"0",0,1
"KEN ZMB",0.62704312182323,0.001107365,0.0023391612128873,-6.05796286990432,"KEN","ZMB",1837.629,"0",0,0
"KEN ZWE",0.619022913253498,0.002255207,0.00476382470227244,-5.34670442449849,"KEN","ZWE",1947.515,"0",0,0
"KOR AUS",1.44256833223962,0.007596758,0.00933248780945639,-4.67425365342269,"KOR","AUS",8329.652,"0",1,1
"KOR AUT",0.992316169165039,0.0008150157,0.00100123290550595,-6.90652313288006,"KOR","AUT",8289.029,"0",1,1
"KOR BEL",1.25931366032305,0.001133789,0.00139284047497574,-6.57641010978338,"KOR","BEL",8722.114,"0",1,1
"KOR BGD",1.76094932247965,1.854662e-05,2.27842067703908e-05,-10.6894429475305,"KOR","BGD",3800.079,"0",1,0
"KOR CAN",1.09633625853021,0.003125297,0.00383937413215356,-5.56244591208457,"KOR","CAN",10617.7,"0",1,1
"KOR CMR",2.10738519182636,2.103663e-06,2.58431416437176e-06,-12.866050398795,"KOR","CMR",11957.9,"0",1,0
"KOR DNK",1.04021358330715,0.0008132175,0.000999023847434209,-6.90873190829512,"KOR","DNK",7955.016,"0",1,1
"KOR EGY",1.39078835435699,1.89006e-05,2.32190651711443e-05,-10.6705368421456,"KOR","EGY",8497.368,"0",1,0
"KOR ESP",1.48447504463992,0.001309381,0.00160855225616425,-6.43242072430016,"KOR","ESP",10012.64,"0",1,1
"KOR ETH",1.95551614039986,2.396962e-06,2.94462699018848e-06,-12.7355284075622,"KOR","ETH",9244.567,"0",1,0
"KOR FIN",0.767191616301198,0.001168334,0.00143527841908001,-6.54639642832523,"KOR","FIN",7070.555,"0",1,1
"KOR FRA",1.0688199570887,0.004314275,0.00530001335360985,-5.24004593887821,"KOR","FRA",8981.467,"0",1,1
"KOR GBR",1.55585546489988,0.004400748,0.00540624396123841,-5.22020070428107,"KOR","GBR",8875.39,"0",1,1
"KOR GRC",1.38511700478227,3.625178e-05,4.45346942631442e-05,-10.0192420261956,"KOR","GRC",8528.293,"0",1,1
"KOR IND",1.43614069029486,0.00111059,0.00136434089861809,-6.597083825114,"KOR","IND",4692.672,"0",1,0
"KOR IRL",1.46106331369272,0.0006898963,0.000847525853731167,-7.07318921329748,"KOR","IRL",8968.355,"0",1,1
"KOR IRN",1.30085366207398,8.212782e-05,0.000100892628008847,-9.20145369562428,"KOR","IRN",6562.448,"0",1,1
"KOR ITA",1.14455145518618,0.005794231,0.00711811409191583,-4.94511246337468,"KOR","ITA",8982.659,"0",1,1
"KOR JPN",0.608728950657528,0.0583297,0.0716570429358483,-2.63586383315564,"KOR","JPN",1156.67,"0",1,1
"KOR KEN",1.84135378349083,1.55752e-06,1.91338679117915e-06,-13.1666356970505,"KOR","KEN",10118.59,"0",1,0
"KOR LKA",2.00749062840355,0.0001102198,0.000135403146955678,-8.90725395583833,"KOR","LKA",5840.513,"0",1,0
"KOR MLI",1.87712261803668,3.034129e-08,3.72737579699368e-08,-17.1049762975768,"KOR","MLI",12736.69,"0",1,0
"KOR MUS",2.46136596243455,2.568896e-07,3.15584498068272e-07,-14.9688393681029,"KOR","MUS",9691.986,"0",1,0
"KOR NLD",1.28320883168465,0.001901629,0.00233611883656275,-6.05926434349384,"KOR","NLD",8573.183,"0",1,0
"KOR NOR",0.753708843134295,0.0004508049,0.000553806141210923,-7.4986958580673,"KOR","NOR",7730.767,"0",1,1
"KOR NPL",1.66057450092235,2.546646e-06,3.12851123466101e-06,-12.6749533104449,"KOR","NPL",4022.39,"0",1,0
"KOR NZL",1.54688331977231,0.00136838,0.00168103152275009,-6.38834767235189,"KOR","NZL",10293.84,"0",1,1
"KOR PAK",2.20752397558516,0.0005099967,0.000626522259312853,-7.37532625462986,"KOR","PAK",4828.073,"0",1,0
"KOR PHL",1.68393830289557,0.000904207,0.00111080289838443,-6.80267219325845,"KOR","PHL",2615.751,"0",1,0
"KOR PRT",1.51256885457723,7.51473e-05,9.23171780861734e-05,-9.29028032232922,"KOR","PRT",10433.49,"0",1,0
"KOR SEN",2.31625985714535,3.266746e-06,4.01314181939065e-06,-12.4259361273113,"KOR","SEN",13142.53,"0",1,0
"KOR SLE",2.02324047741754,1.840705e-06,2.26127474026492e-06,-12.9995818593283,"KOR","SLE",13456.32,"0",1,0
"KOR SWE",0.869960284549747,0.001327122,0.00163034677248655,-6.41896254293345,"KOR","SWE",7445.181,"0",1,1
"KOR THA",1.76009473959959,0.001344435,0.00165161549809886,-6.40600138030851,"KOR","THA",3724.624,"0",1,0
"KOR TUN",1.98895393063797,3.897845e-06,4.78843619155047e-06,-12.2493066734258,"KOR","TUN",9513.838,"0",1,0
"KOR TUR",1.69264832137538,0.0001970728,0.0002421005781118,-8.32615730611812,"KOR","TUR",7967.701,"0",1,1
"KOR USA",1.00333783952379,0.05032859,0.0618278155816111,-2.78340192546142,"KOR","USA",11065.7,"0",1,1
"KOR ZMB",1.43480997204778,6.177488e-06,7.58893878850204e-06,-11.7888187933937,"KOR","ZMB",11816.32,"0",1,0
"KOR ZWE",1.97621027126402,1.442223e-06,1.77174639050206e-06,-13.2435448365083,"KOR","ZWE",11725.41,"0",1,0
"LKA AUS",0.720441263134795,0.01662485,0.0464863548385112,-3.06859645378513,"LKA","AUS",8751.808,"0",0,1
"LKA AUT",0.855787245818774,0.001984625,0.00554940236882621,-5.19406503831442,"LKA","AUT",7497.094,"0",0,1
"LKA BEL",1.03221784052528,0.02774025,0.0775672023993607,-2.55661059062721,"LKA","BEL",8404.442,"0",0,1
"LKA BGD",1.57991329707068,0.0007569007,0.00211644342762296,-6.15801822757245,"LKA","BGD",2179.09,"0",0,0
"LKA CAN",0.747858069583155,0.003045519,0.00851587093425973,-4.76582368774216,"LKA","CAN",14029.91,"0",0,1
"LKA CMR",2.07908349686054,0.0001429423,0.000399694823065046,-7.8248092443823,"LKA","CMR",7575.884,"0",0,0
"LKA DNK",0.577863981387053,0.002983487,0.00834241724515321,-4.78640226705792,"LKA","DNK",7968.923,"0",0,1
"LKA EGY",1.10211951347699,0.0005347815,0.00149535439838984,-6.50539204445361,"LKA","EGY",5684.017,"0",0,0
